Primary Key,Order No_x,Segment Number_x,Order Date,Manufacturer,Model,Product Category,Model Year,Serial Number,Meter 1 Reading,Complaint,Cause,Correction,Failure Condition - Failure Component,Fix Condition - Fix Component,Order No_y,Segment Number_y,Coverage,Qty,Part Manufacturer,Part Number,Part Description,Revenue,Cost,Invoice Date,Actual Hours,Segment Total $
SO0059029-5,SO0059029,5,2023-08-31,PASEIH,9861,SPRAYS,0,YPT056896,221.0,-Product pump would not run.-Service call- 80 miles total,Unknown,-Make sure that the product pump is not running. The product pump does not run out of the removed charging station.  The right tension was due. - The control valve was screwed in manually and the,Not Mentioned - Auto Greaser,No Component Mentioned - No Component Mentioned,SO0059029,5.0,Not Available,1.0,PASE,51631373                     CASE,PUMP,423.15,325.5,2023-10-03,5.8299,1855.6299$
SO0059036-1,SO0059036,1,2023-09-18,PASEIH,9861,SPRAYS,0,YPT056990,23.0,AUTOFOLD CAUSES BOOM TO DRAG AND BOOMS HIT CRADLE.AUTOBOOM DROPS RIGHT WING TO GROUND.,SOFTWARE AND CALIBRATION ISSUES.RIGHT WING LEVEL POSITION SENSOR IMPROPER MOVEMENT VOLTAGE.,"Confirmed error by out and foldable sprayer. The boom is inconsistent when folding, does not follow the same way and temporarily hits the brackets. Colded outer and activated automatic boom, the right wing sinks below the set value. EST connected and software versions read on automatic",Not Mentioned - Valve,No Component Mentioned - No Component Mentioned,SO0059036,1.0,Not Available,1.0,PASE,47708484R                    CASE,REMAN-SENSOR,145.4,108.0,2023-10-18,3.58,751.2399$
SO0059036-2,SO0059036,2,2023-09-18,PASEIH,9861,SPRAYS,0,YPT056990,23.0,AUTOFOLD CAUSES BOOM TO DRAG AND BOOMS HIT CRADLE.AUTOBOOM DROPS RIGHT WING TO GROUND.,SOFTWARE AND CALIBRATION ISSUES.RIGHT WING LEVEL POSITION SENSOR IMPROPER MOVEMENT VOLTAGE.,"Confirmed error by out and foldable sprayer. The boom is inconsistent when folding, does not follow the same way and temporarily hits the brackets. Colded outer and activated automatic boom, the right wing sinks below the set value. EST connected and software versions read on automatic",Not Mentioned - Not Mentioned,No Component Mentioned - No Component Mentioned,SO0059036,2.0,Not Available,-1.0,PASE,47708484C                    CASE,REMAN-SENSOR,-5.0,-5.0,2023-10-18,3.58,751.2399$
SO0059036-3,SO0059036,3,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,install Boom Recirculate system. Part of New machine sold. Operator wanted machine. He said we could install later.,Unknown,Installed system. Put water in the machine. It worked for testing without leaks. Ben opened it.,Not Mentioned - Not Mentioned,No Component Mentioned - No Component Mentioned,SO0059036,3.0,Not Available,2.0,PASE,442255A1                     CASE,"COUPLER,2 IN MANIFOLD",33.5,21.52,2023-10-20,12.889700000000001,2612.8196$
SO0059036-4,SO0059036,4,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,install Boom Recirculate system. Part of New machine sold. Operator wanted machine. He said we could install later.,Unknown,Installed system. Put water in the machine. It worked for testing without leaks. Ben opened it.,Not Mentioned - Not Mentioned,No Component Mentioned - No Component Mentioned,SO0059036,4.0,Not Available,2.0,PK SYSTEMS,CPLG050                      AGSYST,1/2 poly coupling,11.24,6.74,2023-10-20,12.889700000000001,2612.8196$
SO0059037-1,SO0059037,1,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,install Boom Recirculate system. Part of New machine sold. Operator wanted machine. He said we could install later.,Unknown,Installed system. Put water in the machine. It worked for testing without leaks. Ben opened it.,Not Mentioned - Not Mentioned,No Component Mentioned - No Component Mentioned,SO0059037,1.0,Not Available,2.0,PK SYSTEMS,RB1214                       AGSYST,REDUCER BUSHING,2.0,2.03,2023-10-20,12.889700000000001,2612.8196$
SO0059045-1,SO0059045,1,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,install Boom Recirculate system. Part of New machine sold. Operator wanted machine. He said we could install later.,Unknown,Installed system. Put water in the machine. It worked for testing without leaks. Ben opened it.,Leak - Steering,"Seal - Replaced, Left Steering Cylinder - Reinstalled, Steering - Rephased",SO0059045,1.0,Not Available,1.0,PK SYSTEMS,FC200                        AGSYST,CLAMP,7.95,3.25,2023-10-20,12.889700000000001,2612.8196$
SO0059080-1,SO0059080,1,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,install Boom Recirculate system. Part of New machine sold. Operator wanted machine. He said we could install later.,Unknown,Installed system. Put water in the machine. It worked for testing without leaks. Ben opened it.,Leak - Steering,Steering Cylinder - Replaced,SO0059080,1.0,Not Available,1.0,PASE,87388151                     CASE,REGULATOR,54.25,31.1099,2023-10-20,12.889700000000001,2612.8196$
SO0059080-2,SO0059080,2,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,install Boom Recirculate system. Part of New machine sold. Operator wanted machine. He said we could install later.,Unknown,Installed system. Put water in the machine. It worked for testing without leaks. Ben opened it.,"Not Increasing - Fan, Oil Leak - Valve","Fitting - Installed, Line - Installed, O Ring - Replaced",SO0059080,2.0,Not Available,1.0,PASE,87630098                     CASE,ELBOW  45,5.5499,3.1,2023-10-20,12.889700000000001,2612.8196$
SO0059090-1,SO0059090,1,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,install Boom Recirculate system. Part of New machine sold. Operator wanted machine. He said we could install later.,Unknown,Installed system. Put water in the machine. It worked for testing without leaks. Ben opened it.,"Not Hitting - No Component Mentioned, Hunting - No Component Mentioned, Over Hitting - No Component Mentioned, Rate Issue - No Component Mentioned","Valve - Replaced, Coil - Replaced",SO0059090,1.0,Not Available,0.0,PASE,90392517                     CASE,VALVE  CHECK,0.0,0.0,2023-10-20,12.889700000000001,2612.8196$
SO0059090-2,SO0059090,2,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,install Boom Recirculate system. Part of New machine sold. Operator wanted machine. He said we could install later.,Unknown,Installed system. Put water in the machine. It worked for testing without leaks. Ben opened it.,Not Mentioned - Not Mentioned,No Component Mentioned - No Component Mentioned,SO0059090,2.0,Not Available,2.0,PASE,90424998                     CASE,FITTING,13.1,8.4199,2023-10-20,12.889700000000001,2612.8196$
SO0059090-4,SO0059090,4,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,install Boom Recirculate system. Part of New machine sold. Operator wanted machine. He said we could install later.,Unknown,Installed system. Put water in the machine. It worked for testing without leaks. Ben opened it.,Not Mentioned - Not Mentioned,Float Tire - Installed,SO0059090,4.0,Not Available,1.0,PASE,BN303195                     CASE,VALVE,46.5,28.41,2023-10-20,12.889700000000001,2612.8196$
SO0059090-8,SO0059090,8,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,install Boom Recirculate system. Part of New machine sold. Operator wanted machine. He said we could install later.,Unknown,Installed system. Put water in the machine. It worked for testing without leaks. Ben opened it.,Not Mentioned - Auto Greaser,No Component Mentioned - No Component Mentioned,SO0059090,8.0,Not Available,1.0,PASE,BN303204                     CASE,GASKET,0.9799,0.64,2023-10-20,12.889700000000001,2612.8196$
SO0059098-1,SO0059098,1,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,install Boom Recirculate system. Part of New machine sold. Operator wanted machine. He said we could install later.,Unknown,Installed system. Put water in the machine. It worked for testing without leaks. Ben opened it.,Oil Leak - No Component Mentioned,"O Ring - Replaced, No Component Mentioned - Cleaned",SO0059098,1.0,Not Available,2.0,LEFLAND,27361-00                     HEARTL,wilger flush valve,73.7,44.2199,2023-10-20,12.889700000000001,2612.8196$
SO0059098-3,SO0059098,3,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,install Boom Recirculate system. Part of New machine sold. Operator wanted machine. He said we could install later.,Unknown,Installed system. Put water in the machine. It worked for testing without leaks. Ben opened it.,Not Mentioned - Not Mentioned,No Component Mentioned - No Component Mentioned,SO0059098,3.0,Not Available,2.0,PK SYSTEMS,CNS14                        AGSYST,1/4 PIPE CL/NIP,8.4,6.58,2023-10-20,12.889700000000001,2612.8196$
SO0059098-4,SO0059098,4,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,Boom cradle's on both booms bent and cracked. There are pictures.,Unknown,Both outer folding racks mounted with new upholstery and screws.  I made other people to look at the cradle position. We could not imagine that it could be installed differently. I don't think there is enough support.  Contact with the representative.,Low - Coolant,No Component Mentioned - Added,SO0059098,4.0,Not Available,2.0,PASE,51693896                     CASE,PAD,163.36,149.88,2023-10-20,9.1898,2335.4198$
SO0059106-1,SO0059106,1,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,Boom cradle's on both booms bent and cracked. There are pictures.,Unknown,Both outer folding racks mounted with new upholstery and screws.  I made other people to look at the cradle position. We could not imagine that it could be installed differently. I don't think there is enough support.  Contact with the representative.,Not Mentioned - Driveshaft,"Drive Shaft Boot - Removed, Drive Shaft Boot - Installed, Drive Shaft Boot - Greased",SO0059106,1.0,Not Available,1.0,PASE,90353852                     CASE,BRACKET,136.3499,125.1,2023-10-20,9.1898,2335.4198$
SO0059121-1,SO0059121,1,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,Boom cradle's on both booms bent and cracked. There are pictures.,Unknown,Both outer folding racks mounted with new upholstery and screws.  I made other people to look at the cradle position. We could not imagine that it could be installed differently. I don't think there is enough support.  Contact with the representative.,Not Mentioned - Battery,Battery Cable - Replaced,SO0059121,1.0,Not Available,1.0,PASE,90353850                     CASE,BRACKET,161.46,148.14,2023-10-20,9.1898,2335.4198$
SO0059121-2,SO0059121,2,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,Boom cradle's on both booms bent and cracked. There are pictures.,Unknown,Both outer folding racks mounted with new upholstery and screws.  I made other people to look at the cradle position. We could not imagine that it could be installed differently. I don't think there is enough support.  Contact with the representative.,Not Mentioned - Not Mentioned,"Boom Harness - Installed, Hydraulic Valve Block - Swapped, Rear Mast Spray - Reassembled",SO0059121,2.0,Not Available,4.0,PASE,90326335                     CASE,BOLT,5.32,4.8799,2023-10-20,9.1898,2335.4198$
SO0059121-4,SO0059121,4,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,Boom cradle's on both booms bent and cracked. There are pictures.,Unknown,Both outer folding racks mounted with new upholstery and screws.  I made other people to look at the cradle position. We could not imagine that it could be installed differently. I don't think there is enough support.  Contact with the representative.,"Leak - Boom, Damaged - Handrail","Recirculation System - Tested, Boom - Cleaned, Hand Rail - Painted, Hand Rail - Filled",SO0059121,4.0,Not Available,12.0,PASE,51695332                     CASE,SCREW,10.92,9.96,2023-10-20,9.1898,2335.4198$
SO0059121-5,SO0059121,5,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,Boom cradle's on both booms bent and cracked. There are pictures.,Unknown,Both outer folding racks mounted with new upholstery and screws.  I made other people to look at the cradle position. We could not imagine that it could be installed differently. I don't think there is enough support.  Contact with the representative.,Not Mentioned - Not Mentioned,"Valve - Installed, Electrical Valve - Mounted, Manual Shutoff - Mounted, Recirculation System - Installed",SO0059121,5.0,Not Available,12.0,PASE,51693959                     CASE,WASHER,21.48,19.68,2023-10-20,9.1898,2335.4198$
SO0059121-6,SO0059121,6,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,Boom cradle's on both booms bent and cracked. There are pictures.,Unknown,Both outer folding racks mounted with new upholstery and screws.  I made other people to look at the cradle position. We could not imagine that it could be installed differently. I don't think there is enough support.  Contact with the representative.,"Not Installed - Light, Not Installed - Light","Light - Installed, Sight Gauge Light - Installed",SO0059121,6.0,Not Available,2.0,PASE,51693900                     CASE,BUMPER,92.62,84.98,2023-10-20,9.1898,2335.4198$
SO0059125-1,SO0059125,1,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,Boom cradle's on both booms bent and cracked. There are pictures.,Unknown,Both outer folding racks mounted with new upholstery and screws.  I made other people to look at the cradle position. We could not imagine that it could be installed differently. I don't think there is enough support.  Contact with the representative.,Not Mentioned - Not Mentioned,No Component Mentioned - No Component Mentioned,SO0059125,1.0,Not Available,2.0,PASE,51693913                     CASE,BRACKET,25.3799,23.28,2023-10-20,9.1898,2335.4198$
SO0059125-2,SO0059125,2,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,Missing parts to hook up air line. Operator wanted machine. He said we could install later.GREASE.After installing parts on test it caused RECULATION plumbing to leak. Pressure regulator on order. To drop air pressure  to 55 PSI. AS told to me on a assist,Unknown,"Install missing parts. I have operated the boom circulation system without leaks.  Then when I tested the air flushing system, three of them were leaking. Air blows from the connection.  Installed print controller to lower the air pressure to 55 PSI. The system works without any problems.",Not Mentioned - Not Mentioned,"Legacy Cradle - Installed, Air Cylinder - Swapped, Left Boom - Installed, Valve Block - Installed",SO0059125,2.0,Not Available,1.0,PASE,90424998                     CASE,FITTING,4.5899,4.21,2023-10-20,5.62,1129.0795$
SO0059150-1,SO0059150,1,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,Missing parts to hook up air line. Operator wanted machine. He said we could install later.GREASE.After installing parts on test it caused RECULATION plumbing to leak. Pressure regulator on order. To drop air pressure  to 55 PSI. AS told to me on a assist,Unknown,"Install missing parts. I have operated the boom circulation system without leaks.  Then when I tested the air flushing system, three of them were leaking. Air blows from the connection.  Installed print controller to lower the air pressure to 55 PSI. The system works without any problems.","Out of Range - Sensor, Not Mentioned - XRT, Locked - Boom","XRT System - Recalibrated, Sensor - Recalibrated, Boom Cradle Lock Pin - Changed",SO0059150,1.0,Not Available,1.0,PASE,47888706                     CASE,GASKET,2.73,2.1201,2023-10-20,5.62,1129.0795$
SO0059151-3,SO0059151,3,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,Missing parts to hook up air line. Operator wanted machine. He said we could install later.GREASE.After installing parts on test it caused RECULATION plumbing to leak. Pressure regulator on order. To drop air pressure  to 55 PSI. AS told to me on a assist,Unknown,"Install missing parts. I have operated the boom circulation system without leaks.  Then when I tested the air flushing system, three of them were leaking. Air blows from the connection.  Installed print controller to lower the air pressure to 55 PSI. The system works without any problems.",Not Mentioned - Not Mentioned,No Component Mentioned - No Component Mentioned,SO0059151,3.0,Not Available,1.0,PASE,BN313773                     CASE,CLAMP,7.69,7.0501,2023-10-20,5.62,1129.0795$
SO0059159-1,SO0059159,1,2023-09-25,PASEIH,9861,SPRAYS,2023,YPT056732,0.0,Missing parts to hook up air line. Operator wanted machine. He said we could install later.GREASE.After installing parts on test it caused RECULATION plumbing to leak. Pressure regulator on order. To drop air pressure  to 55 PSI. AS told to me on a assist,Unknown,"Install missing parts. I have operated the boom circulation system without leaks.  Then when I tested the air flushing system, three of them were leaking. Air blows from the connection.  Installed print controller to lower the air pressure to 55 PSI. The system works without any problems.",Dirty - Machine,"Window - Cleaned, Air Hose - Added, Air Fitting - Added, Fire Extinguisher - Added, First Aid Kit - Added",SO0059159,1.0,Not Available,2.0,PASE,BN73502                      CASE,PLUG,5.46,5.0,2023-10-20,5.62,1129.0795$
